Herd,Location,Source,Year,Population,SE,Subspecies,Ecotype,Latitude,Longitude,NAO,PDO,AO,AMO,ENSO,Wolves?,Predators,Biome (S/W),Semi-Domestic?,Note,Harvest,Annual Precip (?),Temps (?),Max Range Size (km^2)
Fortymile,Alaska,,1976,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,1977,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,1978,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,1979,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,1980,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,1981,10093,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,1982,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,1983,12350,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,1984,13402,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,1985,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,1986,15303,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,1987,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,1988,19975,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,1989,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,1990,22766,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,1991,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,1992,21884,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,1993,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,1994,22104,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,1995,22558,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,1996,23458,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,1997,25910,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,1998,31029,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,1999,33110,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,2000,34640,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,2001,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,2002,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,2003,43375,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,2004,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,2005,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,2006,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,2007,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,2008,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,2009,46510,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,file:///C:/Users/jacki/OneDrive/Documents/wtb_14_fortymile_caribou_herd.pdf,2010,51675,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,2011,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,2012,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,2013,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,,,,,
Fortymile,Alaska,,2014,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,"Can't find reliable (or any) data for Ahiak, Baffin Island, Lorillard, Wager Bay herds",,,,
Fortymile,Alaska,,2015,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,^NE herds are very understudied,,,,
Fortymile,Alaska,,2016,NA,NA,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,This (2017) is the only estimate with SE I could find. Even 2010 was just minimum herd count. ,,,,
Fortymile,Alaska,https://www.adfg.alaska.gov/static/regulations/regprocess/gameboard/pdfs/2019-2020/iea/rc4_tab6.2_40_caribou_plan-2.pdf,2017,83659,2713.6,R. t. granti,Barren-ground,64,-143,,,,,,1,2,Tundra/Taiga,0,Should I use the min herd for this as well for consistency? (would be 73009). 2009 est. was thought to be very accurate,,,,
Pammiut,Greenland,,1909,175,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,This point on is Ahrestani data,,,,
Pammiut,Greenland,,1910,523,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,Harvest data- not actual counts,,,,
Pammiut,Greenland,,1911,504,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1912,585,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1913,383,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1914,463,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1915,392,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1916,360,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1917,639,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1918,402,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1919,200,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1920,232,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1921,200,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1922,216,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1923,191,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1924,265,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1925,108,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1926,114,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1927,83,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1928,68,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1929,100,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1930,88,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1931,93,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1932,125,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1933,138,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1934,163,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1935,109,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1936,175,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1937,135,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1938,58,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1939,160,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1940,108,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1941,75,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1942,125,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1943,100,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1944,58,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1945,100,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1946,25,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1947,25,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1948,58,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1949,75,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1950,92,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1951,75,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1952,50,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1953,67,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1954,83,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1955,50,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1956,58,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1957,58,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1958,50,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1959,42,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1960,108,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1961,133,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1962,92,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1963,67,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1964,50,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1965,67,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1966,83,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1967,50,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1968,33,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1969,36,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1970,79,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1971,42,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1972,7,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1973,154,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1974,275,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1975,150,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1976,125,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1977,138,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1978,125,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1979,158,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1980,146,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Pammiut,Greenland,,1981,125,NA,R. t. groenlandicus,Insular,61.5,-48.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1908,845,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1909,828,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1910,834,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1911,759,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1912,1000,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1913,793,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1914,931,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1915,586,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1916,776,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1917,914,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1918,276,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1919,517,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1920,448,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1921,190,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1922,241,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1923,379,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1924,552,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1925,569,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1926,379,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1927,241,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1928,224,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1929,345,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1930,379,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1931,207,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1932,414,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1933,310,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1934,310,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1935,276,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1936,310,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1937,414,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1938,310,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1939,414,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1940,362,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1941,310,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1942,241,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1943,379,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1944,448,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1945,483,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1946,310,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1947,328,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1948,379,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1949,397,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1950,345,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1951,379,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1952,379,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1953,138,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1954,276,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1955,310,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1956,276,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1957,414,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1958,310,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1959,345,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1960,897,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1961,1069,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1962,1062,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1963,1414,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1964,724,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1965,724,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1966,1034,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1967,690,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1968,828,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1969,724,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1970,862,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1971,1034,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1972,552,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1973,1121,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1974,2069,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1975,1414,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1976,1103,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1977,1655,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Nuuk,Greenland,,1978,1034,NA,R. t. groenlandicus,Insular,64.8,-50.8,,,,,,0,0,Tundra/Tundra,0,,,,,
